UMAP1,UMAP2,company
-4.04232,-4.8043494,Pan-united Technologies Pte. Ltd.
-2.8431668,1.8747755,SSDU Innovations Sdn. Bhd.
35.689667,0.41549456,PSICOTEC S.A.
-1.4943148,5.969829,Yves Rocher
-21.844063,-24.367113,Sports Direct retailer Careers
-0.15122375,-32.787212,Bechtle Network und Security Solutions GmbH
-3.4279995,13.922077,Deviark
-0.13600415,3.1131616,"LMI Consulting, LLC"
-0.3635198,4.2738757,Center for Communication Programs
8.4465685,17.88666,LEONARDO MW LTD
-8.950079,16.507212,Unilode -
-3.9409196,-6.6005354,Vizor Games
25.477783,-46.383408,DigiOutsource
-1.2395082,1.5652446,Ahki
3.3689816,1.4868348,Dept Housing & Community Dev
1.4333534,3.3541172,Ad Astra Consultants Private Ltd.
8.449945,17.891705,MetroStar
0.8507451,-0.9158892,Vanasse Hangen Brustlin Inc
1.454339,3.3250434,HERE Technologies
-2.5726235,4.8125014,Felix
-0.095869936,-32.737087,Best Talents Consulting
-2.76418,4.118226,Stora Enso
-0.6597426,3.6118698,Veeva Systems Inc.
0.6176607,5.3246565,Drexel University
-0.589018,1.4953068,Hitachi
-0.50330603,4.2314725,University of Alabama at Birmingham
35.785973,0.50120103,Strategy Boolean
-6.190887,0.85469776,FLYR Labs
41.78946,-13.838417,PTA GROUP
25.457764,-46.43808,MSI Group
13.929347,12.429352,Idea Recruitment
-1.0659491,1.8313226,Questronix Corporation
3.3425512,0.20627515,General Electric (GE)
-0.9776881,1.8342998,Department of Youth Services
-3.195543,2.7953079,FinacPlus
35.93649,0.13738291,"Strategic Technology Institute, Inc"
7.52674,-7.6547213,Global Partner Solutions
-2.889848,-0.19073825,John Wiley & Sons Inc.
-21.513994,-24.573208,Homepage
-20.438114,24.484518,Asesoftware
10.263149,-5.959066,Kwena Human Capital
-0.9018315,1.1808754,Whiztek Corp
-21.647943,-24.445354,InfowareTech Inc.
35.872845,0.44389015,TTM Technologies
35.802517,0.51381373,Amherst College
-2.9096885,1.8085304,Scigility
16.29046,-2.6306295,Range Generation Next Llc
-0.16257226,-32.814476,NHOOD SERVICES ROMANIA SRL
-3.6055038,13.692765,SamKnows
-2.6251101,0.1587575,Naseej
-0.66739726,2.8539834,Kicklox
-0.368949,4.7623367,S-Markt & Mehrwert GmbH & Co. KG
-2.3223438,2.7395587,The University Of Texas At Austin
-0.9284692,1.6539729,Virtua Advanced Solution
1.8165783,3.387871,OCBC Wing Hang
3.4324832,-1.6736956,Ellerman City Liners
4.670415,0.15215378,Odido
-4.1169376,-7.5845633,Coda Payments Pte. Ltd.
5.5372787,0.11666549,Barilla Group
25.480639,-46.35426,STRATEC
4.7920194,-13.096607,710 Labs
-21.760138,-24.640636,3Sixty Life Limited
-4.1299467,-7.572978,Aptive Environmental
1.0626926,1.3188777,BuzzBallz LLC
19.681965,-23.975075,Msx International
-2.218988,2.6149945,Headway Tek Inc
6.493903,-5.37706,Educor
25.222446,-46.825752,Capita
3.2409801,1.5057367,Historic Environment Scotland
-2.3488934,2.1743052,Procession Systems
-2.8428235,2.739987,Plaxonic Technologies Inc.
-0.80768865,-9.517706,FCE Benefit Administrators
1.0933169,0.7882298,Currenex State Street Trust Company
-3.0892282,2.764361,Avegen
-37.517113,29.98257,MED-EL
-9.396077,9.362127,Groupe Acrotec
0.96903884,2.4728184,Sono Bello
0.2532978,-6.3531394,Evergreen Media AR GmbH
3.131371,0.3074666,MU Health Care
8.437534,17.877695,usagov
1.216443,-1.4095838,Zeiss Group
35.455826,0.16282466,High Standard Personal
-21.638746,-24.361908,Sanderson-iKas Hong Kong
0.78407913,3.092399,OLE Health
11.208198,4.8873243,Stone Forest Accountserve Pte Ltd
-0.6567028,1.7487537,Grupo Masmovil
-0.19128467,-32.830902,Friedrich PICARD GmbH & Co. KG
-6.4816685,1.217751,kencko
-3.2296338,0.06298796,Sandsoft
1.189178,3.196862,Byrne Software Technologies
-2.506275,2.1056817,Berger Montague
-3.4329767,5.285795,Amway Inc.
4.329471,0.099997774,ETC (Electronic Transaction Consultants)
-1.1272615,5.048071,Medical Specialists of the Palm Beaches Inc
0.24957958,-6.357533,Artemis Talent Group Limited
1.7064514,0.1614114,Barwon Water
1.6622562,-2.292572,Itm Logistique Alimentaire Int
35.865116,0.15700647,Lovelace Respiratory Research Institute
10.250062,-5.9520373,Mirion Canberra
-4.959058,11.807763,KK WOMEN'S AND CHILDREN'S HOSPITAL PTE. LTD.
-0.7994743,0.9830535,Lucas-Milhaupt Inc
1.3064123,5.346282,Ad Hoc Client
-0.5726337,1.6893984,EIP Limited
-2.7355275,0.24142623,EffiCon GmbH & Co. KG
-0.55076087,1.6345909,ARCADIS
0.86291665,4.705826,ADP Recruitment Solutions Group
-3.0929365,-0.6158845,Talentskills
19.667873,-23.987091,Hirschbach Motor Lines
1.7058487,0.16020314,Louisianapressjournal
0.8283794,1.1016935,Azuro Technologies - ISO Certified
16.291195,-2.663276,Dimiour
-0.80897355,3.9525669,Planet Group
-21.604013,-24.321163,Welcome Homes
-5.447237,0.85250425,Worcester Polytechnic Institute
8.453863,17.893744,TELUS International AI INC
-0.8173043,2.1297357,Coca Cola İçecek
-1.0322903,4.932433,Banco Sabadell
25.56317,-46.45964,Demant Business Services Poland Sp. z o.o.
0.23367158,-6.37518,Partners Group
10.263685,-5.949479,Portage County Business Council
-2.455453,0.59076613,American Cybersystems
1.0238262,0.93274915,KGroup
3.7829204,0.17671864,Hamlyn Williams
-7.131992,1.5488325,AWTech
-4.065278,-4.7844057,FourQuarters Recruitment
25.503897,-46.37049,Certus Recruitment Group
-2.8033273,4.211117,AMA - Alberta Motor Association
1.6219484,5.6021743,Panagora Group
-3.430237,13.919843,ABMI France
-16.772476,-2.7351074,CNI - Confederação Nacional da Indústria
-0.6929928,3.3110132,Admiral Digital
0.7427147,1.5380744,Skipper groupe
-3.428405,13.922669,Universität Zürich
-0.5034722,3.8739405,Société Générale
-3.5627358,7.3082013,EnerSys Delaware Inc.
25.529566,-46.39599,Servus Credit Union
-6.9198933,26.39789,National Intensive Care Surveillance-MORU
-2.662197,0.45185924,Axpo
0.5404097,4.585671,Rheem Manufacturing Company
-5.5968,1.1021669,HawodTech Solutions
-3.961738,-4.9009132,WhatJobs
35.741207,0.46366674,QBA Worldwide
18.481169,-24.735054,QinetiQ
-2.7074525,2.623839,HUBBLE PTE. LTD.
1.4585052,2.4181736,Cdata System Inc
1.5487608,5.4584665,MKOR Consulting
-0.93973416,1.8745697,TransOrg Analytics
-11.085304,-15.403751,Paypal
4.659422,0.14966224,IntelligentBee
-6.475385,1.190347,СолбегСофт
-0.8896201,4.750206,"Stefanini de México, S.A de C.V"
-1.4542166,-3.8708744,Advith ITeC Private Limited
-1.0818676,4.9738364,Exl Service Colombia Sas
-21.826792,-24.39712,RAPS CONSULTING INC
-21.796877,-24.437567,Grid
16.311518,-2.6719675,Kingspan
-4.6912465,7.622956,Sewan Groupe
1.5711538,2.5791507,AIG
18.727304,-24.487606,The Chefs' Warehouse
1.1351482,5.663232,Medical College of Wisconsin
-0.33618376,1.0606573,Best Infosystems Ltd.
-5.6254177,1.0801264,Applied Systems
-3.2080317,5.175082,PriceSmart
1.4629797,0.50000685,PTC
25.476337,-46.431644,Envolve MSO
35.86558,0.028302785,eflexes
-0.34204775,0.83053994,Vesting Finance
41.372734,-14.017298,Acumen Group
3.5806484,1.3817679,Frontage
25.550121,-46.43591,Futurerecruit.net
-8.973208,16.543108,Cohen Aliados Financieros
-5.462914,0.38536584,KARL STORZ ENDOSCOPY
-20.501097,24.498585,Jobsrepublic
25.560028,-46.373116,BlackHawk Industrial
-4.048643,3.1870337,Factorial HR
0.9576644,5.6279316,BuzzBoard
-0.8520092,4.3219843,Comtec IT Services
-9.000719,16.5558,SYNNEX Corporation
-0.3309276,1.0801435,Keyword Studios
3.545727,-2.141375,Pathways of California
3.2154245,0.36167645,MindGeek Careers
-1.116786,1.6013175,Altimetrik Poland
8.44267,17.882732,Vervenest technologies
-21.893559,-24.3649,Complete hr solutions
-21.783728,-24.380123,Vijzelaar.com
35.388824,-0.017089576,CEA Tech
-2.5513215,4.802213,Bell Ward
-0.29199824,0.97051585,Lechwerke AG
-8.962264,16.549559,Fairing
-2.6477308,0.42982665,Exactis Innovation
-11.098099,-15.389835,Racine County
-3.4035022,7.458655,Dig-Italy srl
-2.59551,-0.08591752,E.ON Sverige
-21.681541,-24.352438,Lynn Bichler HR | לין ביכלר
41.817398,-13.810945,daher
-0.7296133,3.2119508,Marktine Technology Solutions
1.1666055,0.8618985,Edgewater Federal Solutions
2.5556526,-5.0907903,CDA Solutions SA
-2.6975596,0.08588486,Logisoft Technologies Inc
-1.0152425,-0.3978961,SyntraPXL
25.550299,-46.398056,Market Speed Logistics
1.2130861,-1.3765906,"Mason Frank International, Leader In Salesforce Recruitment"
-37.626785,30.008455,Reinventing Geospatial (RGi)
3.10645,-1.6563623,Legislative Budget Board
5.5377994,0.11470979,GASCADE Gastransport GmbH
2.9383347,-1.8495324,Whatagraph
-21.82193,-24.643646,Technicus
25.431269,-46.47803,Bridge Corporate
-4.204229,12.90471,Laurens Coster sp. z o. o.
-1.3790624,1.4982146,Salix Finance
3.5369382,-2.1339886,ROAS Media
-5.7792845,0.41952685,Uber Carshare
0.81668943,5.1847486,EMOS GLOBAL DIGITAL
-20.472431,24.461323,Med el Elektromedizinische Geräte GmbH
-0.6168261,3.6008418,TNP
-37.52277,29.991343,"HealthVerity, Inc."
-3.9179072,-5.2848754,Experis Singapore
0.87379444,0.97273004,"eleven:elevengroup, inc."
6.294648,-5.1359673,ADM
-2.647787,-0.0009096095,EUROWAG
0.50124013,4.639207,DPDHL
35.824142,0.053807717,Viavera Recruitment
-2.1956468,4.552854,JBC
41.43311,-13.815808,Ingenico Group
-2.1094456,4.3816276,PwC Belgium
-3.37575,7.545105,Paxus Australia Pty Ltd
0.2484776,-6.3602295,ITTrail Blazers
16.323761,-2.6228428,Montefiore St. Luke's Cornwall
41.82244,-13.802275,Suez Spain SL
8.435725,17.875942,COGNIZANT TECHNOLOGY SOLUTIONS POLAND SP Z O O
2.9314919,0.3343082,ABBVIE OPERATIONS SINGAPORE PTE. LTD.
-0.6169042,4.335915,Prognum Automotive GmbH
16.278286,-2.682682,CBI
-6.7465615,6.53607,Villarestaurantgroup
-3.2501493,0.11022993,Uphold
1.0623041,-1.6678175,Penguin Random House LLC
-1.2601264,5.3959613,Azuro
4.796826,-13.091519,Billie
-1.0159527,-0.39596158,Paessler AG
-0.8585288,1.8756529,IT Trailblazers LLC
0.99299145,-1.538118,buckleighwilliams - Tonic
3.5856864,1.377077,Stepco Recruitment
1.3781724,5.3276405,Technical Resources Ltd
1.3489293,1.1805094,MphExperts
-4.057004,-4.7860794,MilliporeSigma
-5.3266296,0.69438267,Walmart Inc.
-3.4338808,8.094469,Sub-Zero & Wolf Appliance
35.391617,0.071485996,"6,202 yorum"
1.1480396,6.1154623,Seismic
-1.3679777,2.7385795,Datafin Recruitment
6.4508038,-5.3400817,Happy Life
-2.8044317,0.20075607,Look4IT Domaradzki Sp. J. (KRAZ: 7880)
-4.1311946,-7.5725603,中國移動
1.2757472,-1.7307696,BGP
-21.750757,-24.39429,Kett Engineering Corporation
25.48565,-46.42372,Banner Personnel
-0.726453,3.4908862,BPCE Solutions informatiques
0.99046147,0.9962895,Starting Point Recruitment
-2.864104,-21.349594,Jacky Perrenot
-21.923153,-24.330658,SONEL AE
10.225347,-5.9076557,Exelon OPCO
0.85933125,2.6288238,Recruiters
36.2129,0.45634654,Perguruan Al Izhar Pondok Labu
-6.7533994,6.5539837,Elitez & Associates
-0.51781726,4.5202103,Aktra
-6.91412,26.417007,Novogene Europe
1.6549615,-2.284715,Intermarché & Netto - Groupement Les Mousquetaires
1.4596314,0.503579,Gates Industrial Singapore Pte. Ltd.
0.39778256,-2.9184415,Compusearch
4.7792053,-13.10941,CSS Tec Staffing
-0.5494831,4.1227603,HM Revenue and Customs
0.75868857,2.3542335,Guidepoint
-21.767797,-24.35132,JDC Group
-0.16466735,-32.80067,Hays Antwerpen
25.552435,-46.457058,Dorman Products
1.15445,6.134458,Launch Resources Limited
-0.38827974,3.0195704,Morehouse School Of Medicine
-4.995026,11.770419,Clarify Health Solutions
0.72864854,1.2345152,Smartfren
25.48391,-46.425625,Class Action Capital Recovery LLC
-20.456306,24.47323,Corizo
-2.8566241,-21.38592,I-Novate Arabia DMCC
-8.943637,16.500189,PowerCo
4.819394,-13.069405,FactoryPal
25.586954,-46.324272,C&M Executive Recruitment
-0.31012028,2.6966276,Jobleads-UK
4.808639,-13.080146,CleverCards
1.3411461,-1.5202025,Grant Thornton LLP (Canada)
35.941124,0.1548558,Fourans LLC
1.6295941,-2.2434368,Oxydata Software
8.451313,17.891474,"SmallArc, Inc"
0.26727068,-6.3431935,Fidelity International
35.801044,0.30209395,EVRE
-5.7198863,1.1599025,Prenetics
35.46061,0.017748557,GerrardWhite
3.5095754,0.2072991,Dnata
-6.7583265,26.11627,USAFacts
4.7930174,-13.0961075,TalentCru
0.66408926,2.879859,Northern Impact
13.923118,12.414144,Graduate School USA
3.2821145,0.2889931,Colgate-Palmolive Careers
8.432786,17.872952,"TRI7 Solutions, Inc."
-37.643593,29.871395,Idyllic Services Pvt. Ltd.
-21.719584,-24.716467,HR NET
-37.556805,29.948858,NW
-4.115022,-7.581888,Biomerieux S.A.
-8.99001,16.557106,Paris 2024
-3.9032958,-4.9367957,Wedialab Sdn Bhd
-0.7452005,4.0316243,MARS
1.6328793,-2.2475882,Australian National Audit Office
-4.0031753,-7.293667,Mindshare
0.9603541,5.6585026,Victory
-1.4717064,-3.8764992,"Wurl, LLC"
4.808516,-13.079986,TeamForm
-2.6174939,-0.022360412,flaschenpost
35.882805,0.113235794,Incubeta-DQNA
1.324972,-1.5045171,Winrock International
-0.93425304,0.7475535,Tanu Infotech Inc
-4.7001843,7.597588,Owkin
-21.620214,-24.405884,Enertek Group
-6.775107,6.551944,Only Data Entry Clecrk
13.88488,12.438694,North Bridge Staffing Group
6.4272504,-5.3167624,WABE
-3.0104086,-0.33767438,Nutrafol
1.1485474,-2.9439473,Pyramid IT Consulting Pvt. Ltd.
-4.712979,3.555159,Absa Bank Limited
13.88053,12.451785,Mater Private Hospital Group
5.537452,0.116212204,JD.com
25.482958,-46.42418,Domino's Pizza Nederland
-9.417892,9.343175,Smart InsurTech AG
-1.4813404,-3.8518353,NPO Ngee Ann Polytechnic
-0.9226028,1.2471418,METRO France
0.9339361,-2.0764396,Hays – Interne Karriere bei Uns
-0.54229087,4.3324533,InterQuest Group
11.183298,4.9120526,The Metrics Factory
35.41602,-0.011512025,AEG Vision
-16.979317,-2.5142896,B9
-9.000581,16.53045,United Nations Human Settlements Programme
-6.911789,26.424145,VEGDOG
25.563358,-46.356606,CIBA Insurance Services
-6.788411,1.3671987,Groupe eXcent
25.459982,-46.368195,Shell Energy
-5.821421,0.91380996,sennder GmbH
0.69012153,2.8421633,Nexon America
25.548168,-46.354687,Market Pay
-0.68382984,1.2079821,Caminar
13.893907,12.459981,Whitefoord Health Center
-3.21048,0.11387181,DAZN
-1.4931972,5.9660673,Texas Education Agency
-1.2608851,5.408682,Amphastar Pharmaceuticals Inc.
-21.49366,-24.654554,Intelligent Delivery Solutions
16.325253,-2.6505802,"City Of Cedar Rapids, Ia"
-2.9789052,0.26275018,Rezilient Health
16.068148,0.7292198,CenterWell Senior Primary Care
35.850986,0.065642156,e2open
10.828991,-9.915139,"AIT Worldwide Logistics, INC."
-0.9978516,2.016953,The Hertz Corporation
-4.9894876,11.803084,47 Technology/IT
-2.835752,-21.322458,Dustin Aktiebolag
1.3649555,1.1872008,Saku
1.4138607,2.6738129,Global Tech Markets
35.671978,0.3350196,TSB Living Ltd
-1.1409068,-2.2965057,Viet Capital Securities
41.770412,-13.823179,Thales Six Gts France S.a.s.
0.2658683,-6.3429036,Pod Talent
-37.61633,29.889902,BROKERS RESEARCH SERVICES (SINGAPORE) PTE. LTD.
0.25197142,4.464223,BOUYGUES TELECOM
3.4651103,0.80016255,TVO
-1.4666951,-3.870906,eCOM Registry
-0.18561953,-32.827526,Imprecisato
1.431574,2.6408296,Vitus Search Group
-4.051023,-4.7882175,Nowports
1.049382,4.998161,Royal FrieslandCampina
-11.051173,-15.440506,Greenpeace
-4.713516,3.5556216,"American CyberSystems, Inc."
18.986902,-24.233818,Gibson
1.5308353,5.4882474,Resources Group
1.5816778,3.2630398,Soho Square Solutions
-2.906058,-21.393085,Sud Ouest
25.597164,-46.452522,Lastminute
1.5426153,2.8757246,MATRIX
18.977901,-24.242956,ASICS EMEA
-0.37609527,1.6881123,American Mathematical Society
-2.898538,0.30127153,Orange Digital Ventures
-20.49799,24.50207,Alma Mater Studiorum - Università di Bologna
-2.56965,0.41181204,Entegee
35.80427,0.5353315,Royal A-ware
35.340847,0.010064081,Highfield Professional Solutions
19.678736,-23.979149,Herzog & de Meuron
-37.49578,29.998339,Sofascore
0.046018817,3.7274382,Lincoln Financial
25.591755,-46.31105,SweetCandle Shop
25.463848,-46.45696,reeqwest
-2.8134525,2.7469792,Anika Technologies
35.734962,0.1808994,Amazon Italia Logistica S.R.L.
-1.0123346,4.785166,Grupo Enel
-1.0392225,0.5337492,Touchpoints
1.0712016,2.9033747,"Advanced Energy Industries, Inc"
25.011648,-47.11806,"SnapDragon Associates, LLC"
-0.42193237,4.514694,Professional Sourcing
13.842277,12.377305,vanAnaarBETER.com
4.826122,-13.062758,School of Medicine
-0.53608567,2.9128702,"Lorven Technologies, Inc."
-0.8060012,1.5204731,RE Tech Advisors
-2.8444898,1.8731922,Manutan Group
3.1848102,-1.6731417,Aurora Cannabis Jobs
8.424345,17.864502,"Visium Resources, Inc."
5.537548,0.11214621,CLARK Material Handling Company
4.6680202,0.15438792,New York State Technology Enterprise Corporation
-37.534225,29.950123,blnk
6.2650647,-5.1593394,Neon Flux
18.502914,-24.713074,ORANGE – Mali
-2.736801,2.6448271,Trigyn Technologies Inc
25.49671,-46.36287,Vodafone Idea
-6.9455223,26.39561,Fenics
-0.8733273,1.225381,SELECTIVA HR GLOBAL PARTNER
-21.54671,-24.723265,Red - The Global SAP Solutions Provider
-4.175346,-7.6035476,Tencent Holdings Limited
-0.11137074,-32.7755,Singapore Academy of Law
35.376595,0.039112568,Isight Limited
-4.143773,-7.567881,Marcela Villafaña
-4.95564,11.812349,Kreative Klick
-0.8446178,1.7785473,Praesignis (Pty) Ltd
0.39590937,-2.9207454,DTI (Diversified Technology Inc.)
0.7814544,2.558342,ISG Personalmanagement GmbH
-2.5346024,2.732828,Acute Talent
-4.1954055,12.913669,Education Analytics
35.920338,-0.057362482,Hungry Robot
-0.09790048,3.945079,"Examworks Group, Inc."
-1.2055796,5.0572834,Райффайзен Банк
-1.3550202,5.5720882,ING Belgium
-0.29882357,2.5766847,Arthur Lawrence
3.7641723,0.17731936,SMS Plc
-11.102131,-15.385777,PBRC
-21.856897,-24.726692,Greenflex SAS
-20.494768,24.444107,INFOTREE
18.513456,-24.702248,Sartorius AG
-7.0354176,1.4887621,MBK FINCOM SA
0.6842534,4.9492664,PERSONALITY Headhunters & Recruiters®
4.7997746,-13.089054,FBM Limited
-3.3623648,7.4933996,Experis S.r.l.
-4.139765,3.234124,kamlax global technologies sdnbhd
-20.499928,24.418913,Advance Metrics AG
-0.044147637,-32.684837,FUNDACIÓN UNIVERSITARIA CEIPA
1.1663605,-1.6259604,Integrated DNA Technologies
-21.843517,-24.322727,Vastek Group inc
13.894184,12.454434,Ontime manpower supply
25.868725,-47.459587,Moonlight Packing Corporation
18.489454,-24.72656,Galaxy Weblinks Limited
0.9852788,4.867688,Real Plaza
-3.4293587,8.140765,LynxCare
0.2398765,-6.369823,Technoidentity
1.1895978,1.3044679,Erste Digital
-5.7001643,0.3962352,Cheil (Thailand) Ltd.
1.6800945,0.18868423,Cross Systems SA
-21.643847,-24.417856,Schindler Aufzüge AG
1.8383733,2.747162,Kin + Carta Europe
0.6049017,4.752487,Optimizely
41.751423,-13.770183,Viva Energy Australia
1.426524,5.380196,PFM Intelligence Group
35.641094,0.45767537,McElroy Resourcing
2.558662,-5.0892124,NEODITEL
1.2145003,-0.9061238,Barry Callebaut
35.37383,-0.10748263,Hostel Hunting
-0.85326594,4.6817265,Ventas y Servicios
35.930435,0.15280864,บริษัท ชายสี่บะหมี่เกี๊ยว จำกัด
0.34776992,3.1896596,Department for International Trade
-0.9850246,1.6678256,Le CabRH
2.9050872,-1.8147981,MarketStar
25.613443,-46.299576,Bimbo Bakeries
-8.929319,16.476881,Averna
-0.8314999,4.376569,Yael Group
-0.80222857,1.5214016,Store Supply Warehouse Llc
0.25041023,-6.359071,METAVERSE SARL
-37.64819,30.031141,Candidate Connect
-4.1959977,12.913008,Claro
0.5170986,0.9066821,Headcount
-9.0732975,16.62788,eSmartloan
-9.417883,9.341163,John Lewis Partnership
0.5658841,0.89529884,Mexico_Spanish
1.4529281,3.2101865,SNC-Lavalin Group Inc.
4.6638155,0.15193538,Tuath Housing Association
13.894711,12.471619,Bridge Investment Group
25.606121,-46.464043,Investissement dans la fibre des territoires
-8.985609,16.528772,Xcel Agency Inc.
-3.4213986,2.846167,Assist Group
16.305914,-2.6585145,Capital City Bank
-9.014961,16.56853,"Intelen, Inc"
8.148111,0.934989,DEALERSHIP PERFORMANCE 360
-0.35033444,5.1814632,NORC
-11.08174,-15.387719,Tasq Staffing Solutions Inc
1.134087,2.4579444,Oldcastle Inc.
0.3143421,3.225528,Solid Professionals
1.1881716,-3.2432053,Solera
-6.1879077,1.4042411,"Grupo IskayPet (Tiendanimal, Kiwoko, Kivet, Clinicanimal)"
-9.386609,9.380576,Cabinet Mozaik Rh
1.1521753,-2.9654305,Flight To Sucess Immigration LLP
-0.6432538,3.0791514,USAA
-2.8866951,-21.379797,InGenesis
25.55491,-46.436153,AI Global Media
-0.85154396,1.7746522,Kalypso: A Rockwell Automation Business
-20.492933,24.453373,Nanoporetech
-0.7059648,2.7530954,Rural Community Insurance Agency Inc
-37.410507,30.086185,DCG ONE
0.4335679,-2.8436873,MGP SI
-1.3645647,5.583264,"CONNECT, powered by American Family Insurance"
36.336697,0.36298475,REXEL
-9.388584,9.336723,Isotrol
